%@METADATA width_px 1280.0
%@METADATA height_px 720.0
%@METADATA width_mm 400.0
%@METADATA height_mm 225.0
%@METADATA distance_mm 450.0
% Handlabelling data is arranged in 3 columns: handlabeller1 and handlabeller2 indicate the first two experts, handlabeller_final column contains the final, tie-breaking labels.
% Labels in these columns are to be interpreted as follows:
% - 0 is UNKNOWN
% - 1 is FIX (fixation)
% - 2 is SACCADE
% - 3 is SP (smooth pursuit)
% - 4 is NOISE
% 
% The number after speed, direction denotes the step size that was used for the calculation.
% Acceleration was calculated between two adjacent samples of the already low pass filtered velocity
@RELATION gaze_labels

@ATTRIBUTE time INTEGER
@ATTRIBUTE x NUMERIC
@ATTRIBUTE y NUMERIC
@ATTRIBUTE confidence NUMERIC
@ATTRIBUTE handlabeller1 INTEGER
@ATTRIBUTE handlabeller2 INTEGER
@ATTRIBUTE handlabeller_final INTEGER
@ATTRIBUTE speed_1 NUMERIC
@ATTRIBUTE direction_1 NUMERIC
@ATTRIBUTE acceleration_1 NUMERIC
@ATTRIBUTE speed_2 NUMERIC
@ATTRIBUTE direction_2 NUMERIC
@ATTRIBUTE acceleration_2 NUMERIC
@ATTRIBUTE speed_4 NUMERIC
@ATTRIBUTE direction_4 NUMERIC
@ATTRIBUTE acceleration_4 NUMERIC
@ATTRIBUTE speed_8 NUMERIC
@ATTRIBUTE direction_8 NUMERIC
@ATTRIBUTE acceleration_8 NUMERIC
@ATTRIBUTE speed_16 NUMERIC
@ATTRIBUTE direction_16 NUMERIC
@ATTRIBUTE acceleration_16 NUMERIC
@ATTRIBUTE EYE_MOVEMENT_TYPE {UNKNOWN, FIX, SACCADE, SP, NOISE, BLINK, NOISE_CLUSTER, PSO}

@DATA
10198000,1145.2,497.0,1.0,2,2,2,30.574736,-1.54,207759.62,31.745558,-1.45,109553.43,39.0761,-1.0,165728.16,50.5708,-1.2,75173.23,24.219818,-1.23,8025.3,SACCADE
10202000,1145.9,493.6,1.0,2,2,2,33.15093,-1.37,39528.47,64.370094,-0.92,264372.03,85.01747,-1.07,301751.34,51.502876,-1.22,9016.4,24.045624,-1.24,1430.77,SACCADE
10206000,1153.4,486.3,1.0,2,2,2,99.95091,-0.77,489937.8,149.08311,-0.98,555916.1,97.56075,-1.19,106718.74,50.93179,-1.24,8907.55,23.873726,-1.24,1190.48,SACCADE
10209000,1161.1,470.9,1.0,2,2,2,219.23781,-1.11,1126620.9,139.50145,-1.33,440083.47,90.27682,-1.19,63634.76,50.503567,-1.26,8669.09,23.968845,-1.24,1183.1,SACCADE
10213000,1159.6,461.5,1.0,2,2,2,90.9052,-1.73,1012433.56,49.632233,-1.76,634085.1,65.48667,-1.39,191282.22,44.450047,-1.21,41935.48,23.55705,-1.24,2739.38,SACCADE
10217000,1159.1,460.7,1.0,2,2,2,9.009422,-2.13,541121.5,8.004385,-2.84,303382.62,24.53993,-1.91,299670.06,40.440598,-1.21,26268.54,23.689604,-1.24,873.46,SACCADE
10221000,1158.0,461.0,1.0,1,1,1,10.888471,2.88,78312.28,7.098668,2.8,31868.87,5.9110365,2.38,179870.83,29.638075,-1.4,82735.02,23.821774,-1.24,873.46,FIX
10225000,1157.7,461.2,1.0,1,1,1,3.4433296,2.55,50389.11,10.54811,1.66,65027.04,6.4947295,2.2,8414.32,10.95723,-1.99,139970.12,23.915365,-1.24,873.46,FIX
10229000,1157.8,463.2,1.0,1,1,1,19.12358,1.52,115244.31,8.173611,1.69,15625.0,4.0021925,1.87,19578.07,2.644572,2.74,73599.87,22.040518,-1.21,12896.54,FIX
10233000,1157.5,462.9,1.0,1,1,1,4.051852,-2.36,145907.72,3.2030528,-2.03,71942.9,3.185481,1.8,5633.67,2.624326,2.29,7575.76,19.995302,-1.2,13559.81,FIX
10237000,1157.5,462.6,1.0,1,1,1,2.8649848,-1.57,18750.0,1.9688175,-1.82,8838.83,1.9199216,-1.93,32078.39,1.6574892,1.78,9370.69,14.573986,-1.36,40051.92,FIX
10241000,1157.4,462.5,1.0,1,1,1,1.3507448,-2.36,13975.42,0.84879947,-1.57,7615.18,1.1456119,-1.37,7352.94,1.3549469,1.22,5769.53,4.9648275,-1.86,68533.07,FIX
10246000,1157.5,462.4,1.0,1,1,1,1.0802903,-0.79,9055.39,0.94926494,-0.46,4969.04,0.63564456,-0.79,3720.33,0.9889927,-1.21,11531.09,0.92940104,2.18,29289.01,FIX
10250000,1157.6,462.4,1.0,1,1,1,0.9549949,0.0,5153.88,0.9549949,0.0,2863.27,1.6357152,-0.28,7352.94,0.90418917,-0.69,3214.12,1.2686152,1.8,3440.1,FIX
10254000,1157.7,462.4,1.0,1,1,1,0.9549949,0.0,0.0,2.434855,-0.2,9882.12,1.4324924,0.0,3081.44,1.0673023,-0.22,3214.12,1.130332,1.08,5600.08,FIX
10258000,1158.1,462.3,1.0,1,1,1,3.937635,-0.24,19764.24,1.9099898,0.0,4419.42,1.1937436,0.0,1562.5,1.5444177,0.23,4850.85,1.2468413,0.79,2432.52,FIX
10262000,1158.1,462.4,1.0,1,1,1,0.9549949,1.57,27950.85,0.47749746,1.57,12884.71,1.671241,0.0,3125.0,1.5100379,0.32,974.96,0.89502126,-0.4,8086.08,FIX
10266000,1158.1,462.4,1.0,1,1,1,0.0,0.0,6250.0,1.4324924,0.0,9882.12,1.8645321,0.69,7967.22,1.2858051,0.38,1562.5,1.0008347,-0.06,2242.67,FIX
10270000,1158.4,462.4,1.0,1,1,1,2.8649848,0.0,18750.0,3.4433296,0.59,15625.0,1.7216648,0.59,1562.5,1.4764222,0.24,1746.93,0.35755008,-0.17,4230.77,FIX
10274000,1158.7,462.8,1.0,1,1,1,4.7749743,0.93,25000.0,2.3874872,0.93,9375.0,1.5287559,0.67,1562.5,1.3973486,0.35,1104.85,0.376268,0.67,1961.16,FIX
10278000,1158.7,462.8,1.0,1,1,1,0.0,0.0,31250.0,0.47749746,3.14,17677.67,1.3920006,0.54,1562.5,1.3347008,0.18,1562.5,0.377414,1.25,1397.23,FIX
10282000,1158.6,462.8,1.0,1,1,1,0.9549949,3.14,6250.0,1.0676843,-0.46,9882.12,1.2174275,-0.2,6250.0,1.3973486,0.35,1562.5,0.4347137,1.29,390.63,FIX
10286000,1158.9,462.7,1.0,1,1,1,3.0200758,-0.32,25769.41,2.9043305,-0.17,12500.0,1.2858051,-0.38,1562.5,0.377414,2.82,11185.8,1.0302485,1.4,3925.73,FIX
10290000,1159.2,462.7,1.0,1,1,1,2.8649848,0.0,6250.0,1.5100379,-0.32,9375.0,1.4324924,0.0,3493.86,0.96225286,3.02,3906.25,1.1341519,1.57,1408.42,FIX
10294000,1159.2,462.6,1.0,1,1,1,0.9549949,-1.57,19764.24,0.47749746,1.57,11267.35,1.9688175,-2.9,22097.09,1.2174275,2.94,1746.93,1.0424725,1.16,2974.91,FIX
10298000,1159.2,462.8,1.0,1,1,1,1.9099898,1.57,18750.0,5.274246,-3.05,34938.56,3.1404052,2.99,10004.88,1.0199345,2.78,1746.93,1.0268105,0.95,1408.42,FIX
10302000,1158.1,462.5,1.0,1,1,1,10.888471,-2.88,75519.04,6.2258024,3.06,8838.83,3.7065263,2.88,4419.42,1.9867713,2.14,8629.19,0.72121215,1.14,2277.72,FIX
10306000,1157.9,462.9,1.0,1,1,1,4.270737,2.03,71260.96,3.0575118,2.25,30777.68,3.4184997,2.93,2209.71,2.220554,2.2,1746.93,0.26701656,-2.03,6465.99,FIX
10310000,1157.7,463.0,1.0,1,1,1,2.1353686,2.68,18750.0,1.0676843,2.03,13258.25,3.8276196,1.63,28726.21,1.7380908,1.85,5524.27,0.88738126,-1.91,4078.24,FIX
10314000,1157.8,463.1,1.0,1,1,1,1.3507448,0.79,18750.0,5.4442353,1.3,30777.68,3.1404052,1.42,6629.13,1.1998556,1.67,3906.25,1.1326239,-1.89,1610.59,FIX
10318000,1158.0,464.1,1.0,1,1,1,9.7390375,1.37,56596.16,5.4442353,1.3,0.0,3.5491433,0.74,14823.18,1.5287559,0.9,7031.25,1.684993,-1.97,3685.15,FIX
10322000,1158.1,464.2,1.0,1,1,1,1.3507448,0.79,56596.16,3.8497753,-0.12,40625.0,3.525077,0.49,5633.67,0.93245703,-0.69,11822.46,1.8183103,-1.98,873.46,FIX
10326000,1158.8,464.0,1.0,1,1,1,6.952363,-0.28,41926.27,5.142839,-0.38,11267.35,2.5823061,-0.59,21252.3,2.0009053,-1.27,8629.19,1.8511621,-1.93,552.43,FIX
10330000,1159.1,463.8,1.0,1,1,1,3.4433296,-0.59,25000.0,2.434855,-1.37,28298.08,4.4021444,-1.35,20312.5,2.5181305,-1.48,4555.43,2.591474,-1.83,5078.12,FIX
10334000,1158.9,463.5,1.0,1,1,1,3.4433296,-2.16,31868.87,7.272859,-1.98,35630.48,6.37058,-1.8,20009.76,4.7810864,-1.62,15169.13,2.3882513,-1.55,4752.16,FIX
10338000,1158.5,462.4,1.0,1,1,1,11.178024,-1.92,51538.82,10.569884,-1.89,22097.09,7.182326,-1.95,8414.32,5.1344347,-1.59,2470.53,2.636932,-1.48,1953.12,FIX
10342000,1158.2,461.4,1.0,1,1,1,9.97053,-1.86,8838.83,7.098668,-1.91,22750.34,8.531543,-1.88,9375.0,5.20052,-1.73,4687.5,2.6506839,-1.44,781.25,FIX
10346000,1158.0,461.0,1.0,1,1,1,4.270737,-2.03,38017.27,6.4947295,-1.87,4419.42,6.0867553,-1.77,16901.02,6.321302,-1.76,7411.59,2.5838342,-1.46,552.43,FIX
10350000,1157.8,460.1,1.0,1,1,1,8.804671,-1.79,31250.0,5.252472,-1.57,13975.42,4.065604,-1.63,13975.42,6.026782,-1.71,2816.84,2.8749168,-1.49,1991.8,FIX
10354000,1158.0,459.9,1.0,1,1,1,2.7011075,-0.79,50389.11,2.3874872,-0.93,23799.29,5.7349358,-1.53,11375.17,4.6619034,-1.62,9439.88,2.7026355,-1.46,1235.26,FIX
10358000,1158.1,459.7,1.0,1,1,1,2.1353686,-1.11,6250.0,6.2258024,-1.49,28811.08,3.937635,-1.33,13350.01,3.344774,-1.54,8907.62,2.1495025,-1.54,3847.21,FIX
10362000,1158.1,458.6,1.0,1,1,1,10.504944,-1.57,56596.16,5.7498336,-1.49,3125.0,3.4184997,-1.36,3493.86,2.6506839,-1.44,4941.06,1.7946264,-1.5,2376.08,FIX
10366000,1158.2,458.5,1.0,1,1,1,1.3507448,-0.79,62811.72,1.0676843,-0.46,34516.75,2.6694016,-1.39,4941.06,1.1937436,-0.93,11185.8,1.6127955,-1.53,1235.26,FIX
10370000,1158.3,458.5,1.0,1,1,1,0.9549949,0.0,6250.0,0.6753724,0.79,6987.71,0.6753724,0.79,20312.5,0.754828,-0.32,4687.5,0.25326467,0.79,11744.76,FIX
10374000,1158.3,458.6,1.0,1,1,1,0.9549949,1.57,8838.83,1.4324924,1.57,6987.71,1.9688175,1.33,9375.0,1.2689973,0.72,7202.77,0.4305117,2.16,2974.91,FIX
10378000,1158.3,458.8,1.0,1,1,1,1.9099898,1.57,6250.0,3.3764799,1.43,12884.71,2.953226,1.33,6442.35,2.991426,1.07,12128.26,1.6647472,2.89,8992.86,FIX
10382000,1158.4,459.3,1.0,1,1,1,4.86971,1.37,19764.24,4.5301137,1.25,8838.83,4.5301137,1.25,10481.57,2.9070044,1.24,3221.18,5.226878,3.03,23466.78,FIX
10386000,1158.6,459.7,1.0,1,1,1,4.270737,1.11,8838.83,5.769697,1.14,8838.83,5.3384213,1.11,6987.71,5.0492487,1.45,15027.64,8.835613,3.12,23984.5,FIX
10390000,1158.9,460.4,1.0,1,1,1,7.272859,1.17,19764.24,6.2258024,1.0,6250.0,3.8570335,1.19,10004.88,4.102276,1.72,10004.88,9.077417,3.11,1746.93,FIX
10394000,1159.3,460.8,1.0,1,1,1,5.402215,0.79,19764.24,1.9688175,1.33,28811.08,7.1785054,1.5,24256.52,4.980871,2.37,19918.04,8.954032,3.13,1408.42,FIX
10398000,1159.0,460.8,1.0,1,1,1,2.8649848,3.14,50389.11,9.381488,1.83,50485.92,4.6355453,2.17,29851.52,11.307903,2.95,49963.37,8.777167,3.11,1408.42,FIX
10402000,1158.8,462.7,1.0,1,1,1,18.244986,1.68,118914.36,8.103323,2.36,30935.92,9.788698,2.92,46613.86,18.393202,3.11,48726.46,8.4211445,3.11,2376.08,FIX
10406000,1157.8,462.0,1.0,1,1,1,11.65705,-2.53,170018.38,17.38129,-2.86,99461.44,23.64682,3.11,92662.97,19.101427,-3.13,7202.77,8.297378,3.13,1408.42,FIX
10410000,1155.3,461.7,1.0,1,1,1,24.046007,-3.02,97026.09,41.76384,-3.04,162530.05,37.720005,-2.98,99227.98,19.485334,-3.02,14149.04,8.35697,3.13,390.63,FIX
10414000,1149.1,461.1,1.0,1,1,1,59.48625,-3.05,232008.89,58.219543,-3.02,107891.73,35.832172,-3.02,15467.96,18.6415,-3.02,5524.27,8.4891405,-3.09,3983.61,FIX
10418000,1143.2,460.2,1.0,1,1,1,56.99639,-2.99,26516.5,29.915024,-3.0,185325.94,29.93909,-2.91,45554.31,17.979498,-2.89,15722.35,8.595336,-3.02,3537.26,FIX
10422000,1142.9,460.2,1.0,1,1,1,2.8649848,3.14,354491.28,6.702154,-1.64,191264.3,14.364652,-2.77,103703.4,16.445776,-2.91,10156.25,8.821861,-2.99,2620.39,FIX
10426000,1143.1,458.8,1.0,1,1,1,13.505537,-1.43,92912.93,6.8366175,-1.14,22097.09,3.729446,-0.88,104302.0,13.520819,-2.9,19152.58,9.155726,-2.96,2501.22,FIX
10430000,1143.5,458.9,1.0,1,1,1,3.937635,0.24,94579.66,5.3384213,0.18,49410.59,4.898742,-0.75,8414.32,6.621935,-2.65,47662.65,9.107595,-2.96,552.43,FIX
10434000,1144.2,459.0,1.0,1,1,1,6.7529597,0.14,18750.0,4.323835,-0.11,11267.35,2.9043305,0.17,25435.66,2.9360363,-1.11,46979.05,9.158783,-2.85,6358.91,FIX
10438000,1144.4,458.8,1.0,1,1,1,2.7011075,-0.79,36443.45,0.47749746,0.0,25194.56,1.9248877,-0.52,12203.52,3.012818,-0.98,2470.53,8.483029,-2.9,5255.32,FIX
10442000,1144.3,459.0,1.0,1,1,1,2.1353686,2.03,31250.0,1.7216648,-2.16,13258.25,2.3993292,-1.47,13258.25,1.5566417,-0.57,11185.8,7.1926394,-2.84,9018.28,FIX
10446000,1144.2,458.5,1.0,1,1,1,4.86971,-1.77,43750.0,4.7749743,-1.57,22750.34,1.688049,-1.71,5633.67,1.2288873,-1.06,4941.06,4.0434484,-2.6,22269.05,FIX
10450000,1144.3,458.0,1.0,1,1,1,4.86971,-1.37,12500.0,1.9688175,-1.33,19008.63,2.1621084,-1.68,3125.0,0.8442155,-1.71,4941.06,1.6215813,-1.68,21710.46,FIX
10454000,1144.3,458.1,1.0,1,1,1,0.9549949,1.57,38017.27,0.6753724,2.36,16828.64,1.2858051,-1.95,6442.35,0.5340331,-2.68,4555.43,1.6215813,-1.68,0.0,FIX
10458000,1144.2,458.1,1.0,1,1,1,0.9549949,3.14,8838.83,1.5100379,-2.82,8838.83,0.8606414,2.16,12500.0,1.2288873,-2.08,5524.27,0.9935767,-2.14,5592.9,FIX
10462000,1144.0,458.0,1.0,1,1,1,2.1353686,-2.68,8838.83,1.0676843,2.03,11267.35,1.3920006,2.11,3493.86,1.5192059,-2.36,3125.0,1.1819017,-2.36,1953.13,FIX
10466000,1144.1,458.3,1.0,1,1,1,3.0200758,1.25,31250.0,2.8649848,1.57,12884.71,0.9549949,3.14,7967.22,1.7747625,-2.8,5002.44,1.4920841,-2.5,2376.08,FIX
10470000,1144.0,458.6,1.0,1,1,1,3.0200758,1.89,12500.0,1.7216648,-2.55,26700.01,1.9248877,-2.62,7812.5,2.1521766,-2.8,2470.53,1.5253179,-2.61,1104.85,FIX
10474000,1143.8,458.1,1.0,1,1,1,5.142839,-1.95,50389.11,5.828525,-2.18,27950.85,3.4433296,-2.55,10004.88,2.5295906,-2.8,2470.53,1.5287559,-2.47,1408.42,FIX
10478000,1143.3,457.6,1.0,1,1,1,6.7529597,-2.36,18750.0,5.1649947,-2.55,13975.42,4.250873,-2.48,5633.67,2.3454676,-2.88,1746.93,1.310253,-2.62,1991.8,FIX
10482000,1142.9,457.5,1.0,1,1,1,3.937635,-2.9,25769.41,3.3764799,-3.0,16828.64,4.169508,-2.73,6987.71,2.4608307,-2.74,2343.75,1.2464594,-2.85,1991.8,FIX
10486000,1142.6,457.5,1.0,1,1,1,2.8649848,3.14,8838.83,3.3764799,-3.0,0.0,2.8749168,-3.06,11267.35,2.5181305,-2.59,2470.53,1.2010016,-2.68,1408.42,FIX
10490000,1142.2,457.4,1.0,1,1,1,3.937635,-2.9,8838.83,2.3874872,3.14,6987.71,1.671241,3.14,7967.22,1.9760754,-2.7,3906.25,1.0760883,-2.55,1235.26,FIX
10494000,1142.1,457.5,1.0,1,1,1,1.3507448,2.36,22534.7,0.47749746,1.57,15934.44,0.9549949,3.14,4687.5,1.2174275,-2.94,5524.27,1.0268105,-2.52,390.62,FIX
10498000,1142.2,457.5,1.0,1,1,1,0.9549949,0.0,13975.42,0.47749746,0.0,4419.42,0.23874873,0.0,7812.5,0.7261781,-2.98,3221.18,1.2304153,-2.46,1408.42,FIX
10502000,1142.2,457.5,1.0,1,1,1,0.0,0.0,6250.0,0.6753724,-0.79,3125.0,0.5340331,-0.46,2209.71,0.377414,-1.89,4207.16,1.3530368,-2.29,1610.59,FIX
10506000,1142.3,457.4,1.0,1,1,1,1.3507448,-0.79,8838.83,0.6753724,-0.79,0.0,0.3376862,-0.79,1562.5,0.6960003,-0.54,4687.5,1.2774011,-2.22,781.25,FIX
10510000,1142.3,457.4,1.0,1,1,1,0.0,0.0,8838.83,0.0,0.0,4419.42,1.0130587,-0.79,4419.42,0.8442155,-0.79,1562.5,1.1482859,-2.06,1562.5,FIX
10514000,1142.3,457.4,1.0,1,1,1,0.0,0.0,0.0,1.3507448,-0.79,8838.83,1.1937436,-0.64,1562.5,0.6960003,-1.03,1562.5,1.1727338,-1.83,1746.93,FIX
10518000,1142.5,457.2,1.0,1,1,1,2.7011075,-0.79,17677.67,2.3874872,-0.64,6987.71,1.1937436,-0.93,2209.71,0.8006677,-1.11,781.25,1.5619897,-1.69,2843.79,FIX
10522000,1142.7,457.1,1.0,1,1,1,2.1353686,-0.46,6250.0,1.0676843,-1.11,9882.12,1.0676843,-1.11,1562.5,1.2174275,-1.37,3221.18,1.5516757,-1.57,1171.87,FIX
10526000,1142.6,457.0,1.0,1,1,1,1.3507448,-2.36,18750.0,1.0676843,-2.68,9882.12,0.7162462,-1.57,3493.86,1.7946264,-1.5,3983.61,1.7319788,-1.61,1235.26,FIX
10530000,1142.5,457.0,1.0,1,1,1,0.9549949,3.14,6250.0,0.6753724,-2.36,3125.0,1.7380908,-1.85,6987.71,2.1521766,-1.52,2343.75,1.8656781,-1.7,1408.42,FIX
10534000,1142.5,456.9,1.0,1,1,1,0.9549949,-1.57,8838.83,2.8649848,-1.57,15934.44,2.6694016,-1.75,6250.0,2.7561154,-1.66,4555.43,1.7350347,-1.64,1104.85,FIX
10538000,1142.5,456.4,1.0,1,1,1,4.7749743,-1.57,25000.0,4.7986584,-1.67,12884.71,3.350886,-1.64,4941.06,2.809595,-1.78,2343.75,1.6158514,-1.64,781.25,FIX
10542000,1142.4,455.9,1.0,1,1,1,4.86971,-1.77,6250.0,3.8497753,-1.7,6250.0,4.7986584,-1.67,9504.32,2.953226,-1.82,1104.85,1.7350347,-1.5,1746.93,FIX
10546000,1142.4,455.6,1.0,1,1,1,2.8649848,-1.57,13975.42,4.7986584,-1.67,6250.0,3.8864472,-1.76,6442.35,3.2141309,-1.83,1746.93,1.7946264,-1.5,390.63,FIX
10550000,1142.3,454.9,1.0,1,1,1,6.7529597,-1.71,25769.41,3.937635,-1.82,6987.71,3.2473648,-1.87,4941.06,2.809595,-1.78,2816.84,1.672387,-1.54,873.46,FIX
10554000,1142.2,454.8,1.0,1,1,1,1.3507448,-2.36,37500.0,2.0257351,-2.36,15934.44,3.2030528,-2.03,3493.86,2.084945,-1.8,4752.16,1.680791,-1.68,1562.5,FIX
10558000,1142.0,454.6,1.0,1,1,1,2.7011075,-2.36,8838.83,2.7011075,-2.36,4419.42,1.0130587,-2.36,14823.18,1.675443,-1.5,4555.43,1.3843607,-1.7,1953.12,FIX
10562000,1141.8,454.4,1.0,1,1,1,2.7011075,-2.36,0.0,0.0,0.0,17677.67,0.3376862,-2.36,4419.42,1.4374584,-1.49,1562.5,1.3778666,-1.66,390.62,FIX
10566000,1142.0,454.6,1.0,1,1,1,2.7011075,0.79,35355.34,2.0257351,0.79,13258.25,1.2174275,-0.2,9375.0,0.6960003,-1.03,5687.59,1.314455,-1.62,552.43,FIX
10570000,1142.1,454.7,1.0,1,1,1,1.3507448,0.79,8838.83,2.434855,-0.2,13975.42,1.671241,0.0,3493.86,0.64290255,-1.19,781.25,1.0164965,-1.63,1953.12,FIX
10574000,1142.5,454.5,1.0,1,1,1,4.270737,-0.46,26516.5,2.3874872,-0.64,6987.71,1.5100379,-0.32,3493.86,0.377414,0.32,4752.16,0.77583784,-1.57,1610.59,FIX
10578000,1142.5,454.4,1.0,1,1,1,0.9549949,-1.57,25769.41,0.6753724,-0.79,11267.35,1.1937436,-0.93,5633.67,0.6960003,0.54,2209.71,0.5966808,-1.57,1171.87,FIX
10582000,1142.6,454.4,1.0,1,1,1,0.9549949,0.0,8838.83,0.6753724,-2.36,6250.0,0.6753724,2.36,12203.52,0.49201337,0.24,1746.93,0.23874873,-1.57,2343.75,FIX
10586000,1142.4,454.3,1.0,1,1,1,2.1353686,-2.68,19764.24,2.0257351,2.36,13975.42,0.8606414,2.16,1562.5,0.3583141,0.0,1104.85,0.13331729,-1.11,873.46,FIX
10590000,1142.3,454.7,1.0,1,1,1,3.937635,1.82,31868.87,1.9688175,1.82,6987.71,0.8606414,2.16,0.0,0.1688431,2.36,3221.18,0.17915705,0.0,1104.85,FIX
10594000,1142.3,454.7,1.0,1,1,1,0.0,0.0,25769.41,0.47749746,0.0,13975.42,0.9549949,1.57,3493.86,0.26701656,2.03,781.25,0.32126027,0.38,1104.85,FIX
10598000,1142.4,454.7,1.0,1,1,1,0.9549949,0.0,6250.0,0.47749746,0.0,0.0,0.3376862,-0.79,7967.22,0.377414,2.82,1746.93,0.13331729,1.11,1562.5,FIX
10602000,1142.4,454.7,1.0,1,1,1,0.0,0.0,6250.0,0.47749746,-1.57,4419.42,0.3376862,-0.79,0.0,0.377414,1.89,2209.71,0.08442155,2.36,873.46,FIX
10606000,1142.4,454.6,1.0,1,1,1,0.9549949,-1.57,6250.0,0.47749746,-1.57,0.0,0.5340331,-2.03,3493.86,0.11918336,-1.57,3221.18,0.40033385,2.68,2103.58,FIX
10610000,1142.4,454.6,1.0,1,1,1,0.0,0.0,6250.0,0.6753724,-2.36,3125.0,0.3376862,-2.36,1562.5,0.11918336,-1.57,0.0,0.58789486,2.72,1235.26,FIX
10614000,1142.3,454.5,1.0,1,1,1,1.3507448,-2.36,8838.83,0.47749746,3.14,3125.0,0.23874873,3.14,1562.5,0.377414,2.82,2816.84,0.8690454,2.86,1953.12,FIX
10618000,1142.3,454.6,1.0,1,1,1,0.9549949,1.57,13975.42,0.47749746,1.57,4419.42,0.23874873,3.14,0.0,0.49201337,2.9,781.25,0.73840207,2.9,873.46,FIX
10622000,1142.3,454.6,1.0,1,1,1,0.0,0.0,6250.0,0.0,0.0,3125.0,0.8606414,2.16,4941.06,0.64290255,2.76,1104.85,0.6986743,-2.79,2762.14,FIX
10626000,1142.3,454.6,1.0,1,1,1,0.0,0.0,0.0,1.3507448,2.36,8838.83,0.8606414,2.55,2209.71,0.98440874,2.9,2343.75,0.79646575,-2.91,873.46,FIX
10630000,1142.1,454.8,1.0,1,1,1,2.7011075,2.36,17677.67,1.7216648,2.55,3125.0,1.0676843,2.68,1562.5,1.3610588,2.88,2470.53,0.91297513,-2.94,781.25,FIX
10634000,1142.0,454.8,1.0,1,1,1,0.9549949,3.14,13975.42,0.9549949,3.14,6987.71,1.7380908,2.86,4687.5,1.312927,3.14,2343.75,0.9439169,-2.82,781.25,FIX
10638000,1141.9,454.8,1.0,1,1,1,0.9549949,3.14,0.0,1.9099898,3.14,6250.0,2.1487386,3.14,4419.42,1.3610588,-2.88,2343.75,1.2304153,-2.9,1953.12,FIX
10642000,1141.6,454.8,1.0,1,1,1,2.8649848,3.14,12500.0,3.342482,3.14,9375.0,1.9688175,-2.9,3493.86,1.5700116,-2.99,1746.93,1.0004526,-2.84,1562.5,FIX
10646000,1141.2,454.8,1.0,1,1,1,3.8199797,3.14,6250.0,2.1353686,-2.68,11267.35,2.053621,-2.52,4941.06,1.5100379,-2.82,1746.93,0.73840207,-2.9,1746.93,FIX
10650000,1141.2,454.6,1.0,1,1,1,1.9099898,-1.57,27950.85,2.3874872,-1.57,15625.0,1.7216648,-2.55,2209.71,1.495904,-2.64,1746.93,0.65665454,3.14,1235.26,FIX
10654000,1141.2,454.3,1.0,1,1,1,2.8649848,-1.57,6250.0,1.3507448,-2.36,11267.35,1.1937436,-2.21,4687.5,1.9760754,-2.7,3221.18,0.5997368,3.04,552.43,FIX
10658000,1141.0,454.4,1.0,1,1,1,2.1353686,2.68,27950.85,1.5100379,2.82,9882.12,1.1937436,-2.21,0.0,1.2689973,-2.42,5468.75,0.5405271,3.03,390.63,FIX
10662000,1140.9,454.4,1.0,1,1,1,0.9549949,3.14,8838.83,1.0676843,-2.03,11267.35,1.9688175,-2.9,8414.32,0.7261781,-1.74,5524.27,0.3579321,3.14,1235.26,FIX
10666000,1140.9,454.2,1.0,1,1,1,1.9099898,-1.57,13975.42,2.784383,-2.6,12884.71,0.8606414,-2.16,9504.32,0.0,0.0,4752.16,0.17915705,3.14,1171.87,FIX
10670000,1140.4,454.1,1.0,1,1,1,4.86971,-2.94,31868.87,0.6753724,-2.36,13975.42,0.6753724,-0.79,6442.35,0.49201337,1.33,3221.18,0.61463475,-2.08,3601.38,FIX
10674000,1140.8,454.1,1.0,1,1,1,3.8199797,0.0,56596.16,3.3764799,0.14,25769.41,1.1937436,0.93,9504.32,0.5970628,0.64,2470.53,0.41790575,-1.57,2103.58,FIX
10678000,1141.1,454.2,1.0,1,1,1,3.0200758,0.32,8838.83,3.0575118,0.9,15625.0,2.5823061,0.59,9882.12,0.8606414,0.59,1746.93,0.4305117,-0.98,1610.59,FIX
10682000,1141.2,454.6,1.0,1,1,1,3.937635,1.33,22534.7,2.5712283,1.19,6250.0,2.0257351,0.79,4687.5,1.1937436,0.64,2209.71,0.377414,-0.32,1746.93,FIX
10686000,1141.3,454.7,1.0,1,1,1,1.3507448,0.79,18750.0,1.0676843,0.46,12500.0,1.7216648,0.98,3125.0,1.2174275,-0.2,6442.35,0.550459,0.22,1953.12,FIX
10690000,1141.4,454.7,1.0,1,1,1,0.9549949,0.0,6250.0,1.0676843,0.46,0.0,1.2858051,0.38,6442.35,0.9549949,0.0,2209.71,0.7261781,0.17,1171.88,FIX
10694000,1141.5,454.8,1.0,1,1,1,1.3507448,0.79,6250.0,1.5100379,0.32,3125.0,1.9248877,-1.45,16828.64,0.5966808,0.0,2343.75,0.7781299,0.08,552.43,FIX
10698000,1141.7,454.8,1.0,1,1,1,1.9099898,0.0,8838.83,4.323835,-1.68,33657.28,1.5100379,-1.25,3493.86,0.754828,-0.32,1746.93,0.90915513,0.4,1991.8,FIX
10702000,1141.4,453.9,1.0,1,1,1,9.059846,-1.89,64347.69,3.3764799,-1.71,6250.0,1.4523562,-1.41,1562.5,0.98440874,-0.24,1562.5,1.1757897,0.42,1746.93,FIX
