@RELATION gaze_labels

%@METADATA width_px 1280
%@METADATA height_px 720
%@METADATA width_mm 400.00
%@METADATA height_mm 225.00
%@METADATA distance_mm 450.00


@ATTRIBUTE time INTEGER
@ATTRIBUTE x NUMERIC
@ATTRIBUTE y NUMERIC
@ATTRIBUTE confidence NUMERIC
@ATTRIBUTE handlabeller1 INTEGER
@ATTRIBUTE handlabeller2 INTEGER
@ATTRIBUTE handlabeller_final INTEGER
@ATTRIBUTE speed_1 NUMERIC
@ATTRIBUTE direction_1 NUMERIC
@ATTRIBUTE acceleration_1 NUMERIC
@ATTRIBUTE speed_2 NUMERIC
@ATTRIBUTE direction_2 NUMERIC
@ATTRIBUTE acceleration_2 NUMERIC
@ATTRIBUTE speed_4 NUMERIC
@ATTRIBUTE direction_4 NUMERIC
@ATTRIBUTE acceleration_4 NUMERIC
@ATTRIBUTE speed_8 NUMERIC
@ATTRIBUTE direction_8 NUMERIC
@ATTRIBUTE acceleration_8 NUMERIC
@ATTRIBUTE speed_16 NUMERIC
@ATTRIBUTE direction_16 NUMERIC
@ATTRIBUTE acceleration_16 NUMERIC

% Handlabelling data is arranged in 3 columns: handlabeller1 and handlabeller2 indicate the first two experts, handlabeller_final column contains the final, tie-breaking labels.
% Labels in these columns are to be interpreted as follows:
%   - 0 is UNKNOWN
%   - 1 is FIX (fixation)
%   - 2 is SACCADE
%   - 3 is SP (smooth pursuit)
%   - 4 is NOISE
% 
%The number after speed, direction denotes the step size that was used for the calculation.
%Acceleration was calculated between two adjacent samples of the already low pass filtered velocity

@DATA
11706000,830.80,533.10,1.00,1,1,1,282.84,2.36,145907.72,223.61,2.68,72953.86,139.75,2.68,33145.63,1509.36,3.08,272746.90,4635.46,3.09,232956.97
11710000,830.00,533.10,1.00,1,1,1,200.00,3.14,50000.00,338.42,-3.07,46456.46,948.40,3.04,204836.54,3207.81,3.11,425000.72,5412.17,3.09,194217.63
11714000,828.10,532.90,1.00,2,2,2,477.62,-3.04,69877.12,1689.77,3.09,338669.85,3077.06,3.11,532833.12,5431.36,3.11,555899.31,6375.96,3.10,240987.12
11718000,816.50,533.80,1.00,2,2,2,2908.72,3.06,610135.74,5817.87,3.10,1032049.88,6419.85,3.12,835938.96,7446.33,3.09,504245.28,7227.68,3.10,213095.61
11722000,781.60,534.90,1.00,2,2,2,8729.33,3.11,1456303.65,11151.01,3.13,1334609.17,10735.80,3.11,1079212.54,9293.12,3.10,461830.44,8010.84,3.11,196057.45
11726000,727.30,535.00,1.00,2,2,2,13575.02,3.14,1214109.76,15654.49,3.12,1126405.37,13945.54,3.10,803959.01,10824.98,3.10,382991.83,8827.93,3.11,204365.46
11730000,656.40,537.90,1.00,2,2,2,17739.82,3.10,1052155.53,16749.49,3.08,323343.13,15509.27,3.10,390937.38,12900.65,3.10,518937.80,9502.02,3.11,168662.46
11734000,593.60,543.90,1.00,2,2,2,15771.49,3.05,542059.15,15370.88,3.08,344657.89,15232.55,3.09,73636.70,14257.16,3.11,339540.07,10170.91,3.11,167251.90
11738000,533.70,546.00,1.00,2,2,2,14984.20,3.11,303752.57,13719.88,3.11,429900.52,15211.02,3.09,12901.96,14722.86,3.11,117736.41,10709.42,3.10,136831.70
11742000,483.90,547.50,1.00,2,2,2,12455.65,3.11,632362.88,15034.28,3.11,329138.98,14591.11,3.12,178083.94,14629.36,3.11,23387.10,11115.11,3.10,101501.23
11745000,428.50,548.90,1.00,2,2,2,18472.56,3.12,2005788.31,15587.84,3.13,192960.00,13887.83,3.13,240924.15,13704.19,3.12,309567.26,11092.58,3.10,8813.95
11749000,374.80,549.30,1.00,2,2,2,13425.37,3.13,1263745.60,12887.52,-3.14,678231.38,13993.60,3.14,35433.82,12985.78,3.12,181370.95,10897.68,3.11,49193.94
11753000,325.40,548.70,1.00,2,2,2,12350.91,-3.13,275921.75,12600.16,-3.14,72483.83,12300.04,-3.14,424358.50,12171.63,3.11,210476.15,10337.34,3.11,140157.64
11757000,274.00,548.80,1.00,2,2,2,12850.02,3.14,132435.13,11712.56,-3.14,221963.01,11481.63,3.13,207059.26,11414.64,3.10,189559.02,9475.73,3.11,215405.87
11761000,231.70,548.40,1.00,2,2,2,10575.47,-3.13,569607.87,10365.52,3.12,345068.49,10569.24,3.08,269593.52,9394.12,3.11,505142.70,8354.37,3.11,280356.93
11765000,191.10,550.80,1.00,2,2,2,10167.72,3.08,204729.24,9478.81,3.00,360514.50,9013.03,3.06,393309.53,7741.83,3.10,413079.60,7352.20,3.12,251024.51
11769000,156.60,558.90,1.00,2,2,2,8859.53,2.91,521790.79,7704.15,2.98,447049.79,6683.20,3.04,583754.49,6217.97,3.10,381097.50,6397.07,3.12,238787.24
11773000,130.30,560.90,1.00,2,2,2,6593.98,3.07,638754.89,4213.59,3.11,892139.85,4238.63,3.03,611250.14,4634.75,3.10,395805.60,5586.07,3.12,202758.46
11778000,118.70,560.20,1.00,2,2,2,2324.22,-3.08,860572.48,1220.40,-2.96,606670.74,2130.78,-3.11,430903.13,3330.62,3.08,261212.82,4604.68,3.12,196285.58
11782000,119.50,558.90,1.00,2,2,2,381.61,-1.02,631695.39,388.31,-0.99,354058.57,622.45,-2.61,403064.60,2062.29,3.07,317104.96,3718.96,3.11,221538.80
11786000,120.40,557.60,1.00,1,1,1,395.28,-0.97,6250.00,475.16,-1.11,25000.00,374.43,-0.99,185390.50,980.87,-3.04,276997.30,2951.47,3.09,192418.81
11790000,121.20,555.50,1.00,1,1,1,561.81,-1.21,50389.11,360.56,-0.98,31405.86,318.32,-0.76,24256.52,180.81,-2.26,215376.80,2122.96,3.07,207709.76
11794000,122.00,555.20,1.00,1,1,1,213.60,-0.36,112500.00,250.31,-0.05,72953.86,279.51,-0.46,23901.65,347.87,-0.31,111907.56,1468.97,3.02,164660.31
11798000,123.20,555.40,1.00,1,1,1,304.14,0.17,40019.53,304.14,0.17,20009.76,335.00,0.15,48235.47,431.03,-0.12,28005.39,843.80,2.97,157075.72
11802000,124.40,555.60,1.00,1,1,1,304.14,0.17,0.00,427.57,0.27,32173.84,467.08,0.22,33657.28,419.50,0.06,18895.92,292.56,3.03,138047.46
11806000,126.50,556.30,1.00,1,1,1,553.40,0.32,64347.69,630.60,0.24,50871.31,636.18,0.19,42447.12,488.87,0.24,26665.70,126.39,0.06,104412.27
11810000,129.30,556.80,1.00,1,1,1,711.07,0.18,45500.69,846.78,0.15,56596.16,613.01,0.29,16901.02,487.31,0.30,7411.59,322.73,0.07,49088.36
11814000,133.20,557.30,1.00,1,1,1,982.98,0.13,68750.00,597.00,0.34,71260.96,644.75,0.28,7967.22,461.62,0.35,8414.32,332.00,0.14,6272.91
11818000,133.80,558.40,1.00,1,1,1,313.25,1.07,209631.37,465.19,0.54,41692.70,510.67,0.38,35971.45,448.58,0.39,5633.67,324.93,0.24,7816.55
11822000,136.40,559.20,1.00,1,1,1,680.07,0.30,126398.43,425.18,0.42,15934.44,311.37,0.67,57833.61,407.46,0.40,10423.18,345.00,0.35,10896.45
11826000,136.90,559.80,1.00,1,1,1,195.26,0.88,131843.89,173.66,1.04,75259.97,292.95,0.59,7812.50,348.00,0.46,15702.93,379.13,0.40,9556.82
11830000,137.10,560.40,1.00,1,1,1,158.11,1.25,18750.00,180.28,0.98,3125.00,190.09,0.81,28811.08,270.20,0.58,21705.73,365.85,0.42,4046.84
11834000,137.70,561.00,1.00,1,1,1,212.13,0.79,25000.00,215.06,0.62,19764.24,191.32,0.67,6629.13,246.20,0.55,6298.59,352.10,0.46,4524.51
11838000,138.50,561.40,1.00,1,1,1,223.61,0.46,17677.67,218.30,0.41,11267.35,229.59,0.45,14922.03,207.76,0.63,10607.21,322.99,0.46,7295.55
11842000,139.30,561.70,1.00,1,1,1,213.60,0.36,6250.00,253.14,0.29,11442.86,196.86,0.49,8498.37,274.67,0.58,16954.67,284.91,0.51,10046.82
11845000,140.20,561.90,1.00,1,1,1,307.32,0.22,33448.87,174.38,0.61,34667.19,232.57,0.48,11967.03,271.16,0.56,2150.54,239.65,0.60,16968.32
11849000,140.30,562.40,1.00,1,1,1,127.48,1.37,70279.70,222.56,0.67,12347.60,364.72,0.54,33333.33,255.88,0.59,4112.11,225.79,0.58,3601.38
11853000,141.60,563.00,1.00,1,1,1,357.95,0.43,75259.97,531.80,0.52,78374.60,312.50,0.64,15834.70,238.01,0.57,4561.98,202.43,0.74,10253.44
11857000,144.00,564.50,1.00,1,1,1,707.55,0.56,88829.19,402.53,0.63,34938.56,312.50,0.64,0.00,220.99,0.59,4342.87,197.85,0.76,1562.50
11861000,144.20,564.90,1.00,1,1,1,111.80,1.11,153729.67,118.59,1.25,78374.60,245.03,0.66,16901.02,211.01,0.61,2806.85,195.59,0.77,781.25
11865000,144.30,565.40,1.00,1,1,1,127.48,1.37,8838.83,88.39,0.79,13975.42,88.39,0.79,39435.72,206.79,0.61,1071.37,190.15,0.75,1610.59
11869000,144.70,565.40,1.00,1,1,1,100.00,0.00,36443.45,88.39,0.14,13975.42,116.02,0.53,9419.95,199.56,0.84,11833.71,174.58,0.80,4453.81
11873000,145.00,565.50,1.00,1,1,1,79.06,0.32,8838.83,144.44,0.39,15721.15,107.99,0.51,2079.73,136.90,1.09,18710.74,173.47,0.79,390.63
11878000,145.90,565.90,1.00,1,1,1,196.98,0.42,23706.54,133.80,0.73,9428.09,165.75,1.09,19151.55,139.69,1.15,1714.20,167.53,0.79,1206.85
11882000,145.90,566.30,1.00,1,1,1,100.00,1.57,45276.93,250.31,1.52,45834.65,187.96,1.22,7919.36,137.20,1.04,3787.88,188.37,0.67,7317.81
11886000,146.00,567.90,1.00,1,1,1,400.78,1.51,75259.97,276.13,1.48,6987.71,200.39,1.51,14315.83,130.55,1.19,5356.87,196.21,0.50,8435.27
11890000,146.10,568.50,1.00,1,1,1,152.07,1.41,62500.00,150.52,1.49,31405.86,192.54,1.34,8414.32,139.59,1.10,3862.89,427.55,-0.19,75652.98
11894000,146.10,569.10,1.00,1,1,1,150.00,1.57,6250.00,117.92,1.01,17677.67,95.61,1.37,24256.52,131.44,1.08,2173.01,693.30,-0.41,72728.93
11898000,146.60,569.30,1.00,1,1,1,134.63,0.38,40019.53,45.07,0.98,18221.72,92.91,0.83,12597.28,170.28,0.75,15625.00,777.49,-0.45,22870.87
11902000,146.30,569.40,1.00,1,1,1,79.06,2.82,50389.11,72.89,0.54,9375.00,116.76,0.27,15625.00,215.78,0.17,29325.51,808.43,-0.47,8158.92
11906000,147.10,569.60,1.00,1,1,1,206.16,0.24,69033.51,201.56,0.12,34516.75,210.84,0.21,23644.92,838.34,-0.35,165123.06,800.91,-0.47,2339.52
11910000,147.90,569.60,1.00,1,1,1,200.00,0.00,12500.00,353.55,0.14,38017.27,406.68,-0.05,52384.55,1412.92,-0.51,149936.92,797.61,-0.49,3470.07
11914000,149.90,570.00,1.00,2,2,2,509.90,0.20,79056.94,615.68,-0.10,71397.87,1643.80,-0.40,317648.99,1574.58,-0.54,42626.48,778.00,-0.44,11725.26
11918000,152.80,569.10,1.00,2,2,2,759.11,-0.30,98821.18,2990.74,-0.46,606193.62,2743.98,-0.54,284310.60,1659.31,-0.55,21252.30,787.52,-0.46,5468.75
11922000,171.30,559.30,1.00,2,2,2,5233.84,-0.49,1122514.62,4936.85,-0.59,501608.74,2998.88,-0.59,74771.79,1633.41,-0.56,8734.64,791.72,-0.47,1610.59
11926000,185.60,547.10,1.00,2,2,2,4699.27,-0.71,302334.67,3056.17,-0.72,486306.63,2968.72,-0.61,18221.72,1600.12,-0.57,9407.50,800.81,-0.47,2277.72
11930000,189.70,543.20,1.00,2,2,2,1414.66,-0.76,821892.82,1009.02,-0.73,511823.10,1665.08,-0.72,331264.74,1500.08,-0.54,27742.63,795.92,-0.47,1235.26
11934000,191.60,541.70,1.00,2,2,2,605.19,-0.67,203485.26,274.15,-0.75,183738.31,468.46,-0.79,299486.87,1407.49,-0.55,23502.51,792.50,-0.45,4453.81
11938000,191.30,541.70,1.00,2,2,2,75.00,3.14,166419.09,88.39,3.00,87555.79,149.09,0.99,130063.46,757.57,-0.60,162922.00,782.63,-0.46,3221.18
11942000,190.90,541.80,1.00,1,1,1,103.08,2.90,8838.83,439.10,1.66,106982.77,233.35,1.71,38685.68,197.35,-0.19,145465.73,771.45,-0.47,3125.00
11946000,191.00,545.20,1.00,1,1,1,850.37,1.54,208603.99,450.69,1.52,15934.44,243.75,1.57,8414.32,118.13,0.92,44777.28,743.67,-0.49,7812.50
11950000,191.10,545.40,1.00,1,1,1,55.90,1.11,200000.00,62.50,0.93,100048.82,262.35,1.35,14405.54,178.56,1.50,25793.08,684.00,-0.51,15349.13
11954000,191.30,545.60,1.00,1,1,1,70.71,0.79,6250.00,107.53,0.62,12884.71,88.39,0.79,48462.70,179.46,1.45,2343.75,354.08,-0.52,82491.27
11958000,191.80,545.90,1.00,1,1,1,145.77,0.54,19764.24,115.24,0.71,3125.00,137.07,1.15,15702.93,178.34,1.38,3221.18,86.50,0.29,75259.97
11962000,192.00,546.20,1.00,1,1,1,90.14,0.98,18750.00,189.16,1.44,32173.84,120.71,1.20,4419.42,87.05,1.20,23450.52,85.54,1.41,22710.07
11966000,192.00,547.40,1.00,1,1,1,300.00,1.57,57622.15,150.00,1.57,11267.35,94.58,1.44,9110.86,78.12,1.57,7851.47,114.05,1.74,10804.15
11970000,192.00,547.40,1.00,1,1,1,0.00,0.00,75000.00,0.00,0.00,37500.00,100.00,1.57,3493.86,78.69,1.69,2343.75,116.68,1.71,1104.85
11974000,192.00,547.40,1.00,1,1,1,0.00,0.00,0.00,50.00,1.57,12500.00,64.35,2.63,22207.30,91.91,1.88,5240.78,116.30,1.68,781.25
11978000,192.00,547.80,1.00,1,1,1,100.00,1.57,25000.00,128.70,2.63,28298.08,76.29,2.53,3493.86,86.83,2.10,5002.44,78.14,1.77,9796.83
11982000,191.10,547.90,1.00,1,1,1,226.38,3.03,59292.71,130.50,2.85,6987.71,106.43,2.27,9504.32,68.54,2.39,7202.77,79.89,1.94,3273.46
11986000,191.00,548.10,1.00,1,1,1,55.90,2.03,50389.11,103.08,1.82,29481.19,100.78,2.62,9110.86,75.13,2.36,1746.93,79.56,2.07,2661.99
11990000,190.90,548.70,1.00,1,1,1,152.07,1.74,25000.00,80.04,2.25,11267.35,76.29,2.18,11375.17,81.79,2.38,1746.93,84.55,2.26,4142.98
11994000,190.60,548.60,1.00,1,1,1,79.06,-2.82,45500.69,67.31,2.76,9882.12,76.29,2.18,0.00,95.25,2.29,3983.61,92.06,2.38,3199.31
11998000,190.40,548.90,1.00,1,1,1,90.14,2.16,25769.41,72.89,2.11,11267.35,58.96,2.58,7967.22,91.69,2.26,1131.83,88.21,2.61,5323.97
12002000,190.30,549.10,1.00,1,1,1,55.90,2.03,8838.83,53.03,2.36,6250.00,100.97,1.95,15934.44,91.35,2.41,3421.48,97.96,2.67,2777.78
12006000,190.10,549.20,1.00,1,1,1,55.90,2.68,8838.83,130.50,1.86,21875.00,108.53,2.31,9595.21,90.90,2.66,5815.41,99.95,2.78,2861.55
12010000,190.00,550.10,1.00,1,1,1,226.38,1.68,50389.11,172.02,2.30,19217.18,110.96,2.57,7071.07,104.03,2.62,3421.48,97.46,2.86,1984.13
12013000,189.30,550.10,1.00,1,1,1,233.33,3.14,102213.16,157.79,-3.05,49715.75,125.26,2.70,7027.28,111.42,2.76,5376.34,81.56,2.85,5308.58
12017000,188.90,550.00,1.00,1,1,1,103.08,-2.90,33914.21,113.19,-3.03,11169.64,146.82,3.10,14337.21,127.61,2.86,5100.45,86.97,2.83,1408.42
12021000,188.40,550.00,1.00,1,1,1,125.00,3.14,8838.83,139.75,2.96,11267.35,131.40,3.09,3855.57,129.68,3.04,5871.06,86.97,2.83,0.00
12025000,187.80,550.20,1.00,1,1,1,158.11,2.82,13975.42,152.07,2.98,3125.00,150.52,3.06,4941.06,127.29,-2.99,8104.74,86.18,2.75,1746.93
12029000,187.20,550.20,1.00,1,1,1,150.00,3.14,12500.00,162.50,3.14,6987.71,145.91,-2.97,9504.32,99.26,-2.93,7224.13,86.79,2.73,390.63
12033000,186.50,550.20,1.00,1,1,1,175.00,3.14,6250.00,156.62,-2.64,19764.24,114.90,-2.75,10481.57,97.16,-3.08,3787.88,87.63,2.76,552.43
12037000,186.10,549.60,1.00,1,1,1,180.28,-2.16,41926.27,100.78,-2.09,22097.09,80.01,-2.51,10418.92,85.71,3.00,5462.96,91.44,2.79,1235.26
12041000,186.10,549.50,1.00,1,1,1,25.00,-1.57,40019.53,22.22,-1.57,20556.61,52.61,-2.68,7352.94,71.32,2.93,3862.89,98.39,2.97,4453.81
12046000,186.10,549.40,1.00,1,1,1,20.00,-1.57,1000.00,55.56,2.50,14229.16,55.49,2.13,14552.14,63.71,2.70,3428.40,90.04,2.79,3659.30
12050000,185.70,549.80,1.00,1,1,1,141.42,2.36,39051.25,139.75,2.03,23356.99,78.92,2.03,6063.39,52.14,2.52,3862.89,88.28,2.75,1087.86
12054000,185.60,550.40,1.00,1,1,1,152.07,1.74,22534.70,115.24,1.79,9882.12,117.43,2.01,9643.73,66.46,2.32,4608.15,85.33,2.69,1386.75
12058000,185.50,550.70,1.00,1,1,1,79.06,1.89,18750.00,95.20,1.98,6987.71,95.20,1.98,5633.67,86.67,2.51,6107.77,86.07,2.64,1216.26
12062000,185.30,551.10,1.00,1,1,1,111.80,2.03,8838.83,80.04,2.25,6987.71,80.04,2.47,11267.35,110.84,2.28,8232.99,83.70,2.51,2719.64
12066000,185.10,551.20,1.00,1,1,1,55.90,2.68,18750.00,88.39,3.00,15625.00,110.75,2.86,11899.65,99.66,2.29,2816.84,87.14,2.31,4485.35
12070000,184.60,551.20,1.00,1,1,1,125.00,3.14,19764.24,162.50,3.14,19008.63,112.67,2.55,8414.32,92.91,2.40,3221.18,103.43,2.10,6343.24
12074000,183.80,551.20,1.00,1,1,1,200.00,3.14,18750.00,150.52,2.30,32173.84,112.67,2.55,0.00,106.43,2.44,3493.86,104.22,2.11,384.62
12078000,183.80,552.10,1.00,1,1,1,225.00,1.57,75259.97,127.48,1.77,19008.63,106.07,2.36,5633.67,106.16,2.40,1104.85,110.09,2.17,2191.36
12082000,183.60,552.20,1.00,1,1,1,55.90,2.68,51538.82,62.50,2.50,22750.34,120.22,2.06,9110.86,125.00,2.21,7074.52,107.34,2.24,1929.79
12086000,183.40,552.40,1.00,1,1,1,70.71,2.36,6250.00,123.74,2.36,15625.00,102.51,2.23,6442.35,144.06,2.00,8734.64,111.17,2.33,2509.74
12090000,182.90,552.90,1.00,1,1,1,176.78,2.36,26516.50,145.77,2.11,9882.12,148.56,1.96,14149.04,133.50,1.86,5524.27,115.87,2.42,3022.13
12094000,182.80,553.40,1.00,1,1,1,127.48,1.77,25000.00,189.16,1.70,20009.76,192.54,1.80,12884.71,110.49,2.07,8734.64,119.39,2.52,2861.55
12098000,182.70,554.40,1.00,1,1,1,251.25,1.67,31250.00,250.31,1.62,15934.44,151.17,1.70,11267.35,115.50,2.20,3747.68,143.82,2.49,6173.15
12102000,182.70,555.40,1.00,1,1,1,250.00,1.57,6250.00,113.19,1.68,34375.00,120.71,1.94,11267.35,130.52,2.27,4342.87,139.37,2.49,1122.39
12106000,182.60,555.30,1.00,1,1,1,35.36,-2.36,69033.51,79.06,-2.82,37759.52,92.62,2.61,18788.44,125.64,2.41,4702.38,134.13,2.45,2023.42
12110000,182.10,555.20,1.00,1,1,1,127.48,-2.94,25000.00,159.72,-2.96,20555.12,126.84,3.09,15365.91,134.44,2.61,6937.36,130.76,2.56,3908.28
12113000,181.50,555.10,1.00,1,1,1,202.76,-2.98,25153.85,190.60,2.91,25643.64,173.85,3.06,15713.48,171.70,2.69,13081.21,123.15,2.52,3178.09
12117000,180.80,555.50,1.00,1,1,1,201.56,2.62,33914.21,194.05,2.88,1840.67,194.37,3.04,5270.46,168.30,2.93,9975.26,116.90,2.48,1953.13
12121000,180.00,555.50,1.00,1,1,1,200.00,3.14,25769.41,200.00,3.14,12884.71,246.22,2.72,21509.85,176.04,2.90,2280.99,113.47,2.47,873.46
12125000,179.20,555.50,1.00,1,1,1,200.00,3.14,0.00,302.33,2.62,40625.00,209.54,2.84,11267.35,173.71,2.88,1140.49,117.19,2.50,1171.87
12129000,177.90,556.70,1.00,1,1,1,442.30,2.40,81250.00,235.85,2.58,16828.64,182.22,2.75,7967.22,140.12,2.77,9493.56,122.68,2.38,3705.79
12133000,177.60,556.50,1.00,1,1,1,90.14,-2.55,107529.07,76.03,-2.98,46456.46,159.34,2.70,6250.00,109.85,2.71,7725.79,118.44,2.51,3847.21
12137000,177.30,556.60,1.00,1,1,1,79.06,2.82,18750.00,88.39,3.00,6987.71,41.59,3.00,30076.64,102.54,2.55,4850.85,123.75,2.49,1408.42
12141000,176.90,556.60,1.00,1,1,1,100.00,3.14,8838.83,24.85,2.03,19251.27,29.99,1.77,10604.56,102.85,2.36,4850.85,118.27,2.38,3493.86
12146000,177.20,556.80,1.00,1,1,1,72.11,0.59,32984.85,80.12,0.59,16178.02,47.43,1.70,3529.41,97.82,1.85,10032.09,107.84,2.31,2737.40
12150000,177.50,557.00,1.00,1,1,1,90.14,0.59,4506.94,75.00,1.57,18333.86,76.70,1.65,7352.94,107.39,1.86,2395.66,96.13,2.27,3100.87
12154000,177.20,557.40,1.00,1,1,1,125.00,2.21,39528.47,142.52,2.23,23799.29,187.92,1.64,27806.61,110.30,1.85,757.58,90.04,2.15,3100.87
12158000,176.80,557.90,1.00,1,1,1,160.08,2.25,8838.83,301.04,1.65,49410.59,189.78,1.87,11048.54,115.51,1.65,5769.53,84.63,2.04,2692.31
12162000,177.00,559.80,1.00,1,1,1,477.62,1.47,95197.16,251.25,1.67,12500.00,177.88,1.89,3125.00,110.09,1.68,1676.87,62.78,1.87,6308.16
12166000,176.60,559.90,1.00,1,1,1,103.08,2.90,118585.41,95.20,2.74,55375.14,156.75,1.65,11375.17,105.42,1.78,2816.84,69.11,1.86,1585.81
12170000,176.30,560.10,1.00,1,1,1,90.14,2.55,8838.83,62.50,1.57,22750.34,33.66,1.95,31250.00,94.58,1.70,3314.56,63.25,1.89,1538.46
12174000,176.60,560.40,1.00,1,1,1,106.07,0.79,38017.27,67.31,0.38,18221.72,27.95,1.11,6442.35,78.19,1.61,4555.43,67.20,1.85,1216.26
12178000,176.80,560.30,1.00,1,1,1,55.90,-0.46,25769.41,27.95,-0.46,13258.25,36.44,0.54,4941.06,26.70,1.93,13372.85,70.80,1.96,2040.91
12182000,176.80,560.30,1.00,1,1,1,0.00,0.00,13975.42,12.50,1.57,8838.83,6.25,0.00,7812.50,29.65,1.89,781.25,86.65,2.07,4527.25
12186000,176.80,560.40,1.00,1,1,1,25.00,1.57,6250.00,17.68,2.36,3125.00,19.76,1.89,5633.67,15.62,2.21,3906.25,81.12,2.10,1587.30
12190000,176.70,560.40,1.00,1,1,1,25.00,3.14,8838.83,27.95,2.03,3125.00,44.19,2.36,6987.71,30.78,2.72,4687.50,73.24,2.09,1984.13
12194000,176.70,560.60,1.00,1,1,1,50.00,1.57,13975.42,70.71,2.36,11267.35,50.39,3.02,7812.50,46.14,2.65,3906.25,64.22,2.27,3764.62
12198000,176.30,560.80,1.00,1,1,1,111.80,2.68,25000.00,88.39,-3.00,18221.72,67.31,2.76,5633.67,78.09,2.47,8403.67,61.64,2.17,1636.15
12202000,176.00,560.50,1.00,1,1,1,106.07,-2.36,31868.87,75.00,3.14,4419.42,79.06,2.82,3125.00,84.12,2.57,2550.22,59.07,2.11,1190.48
12206000,175.70,560.80,1.00,1,1,1,106.07,2.36,37500.00,88.39,2.36,15934.44,114.70,2.52,11380.42,85.89,2.54,806.45,55.56,2.21,1774.66
12210000,175.50,561.00,1.00,1,1,1,70.71,2.36,8838.83,182.95,2.25,23899.57,127.37,2.39,5000.00,104.93,2.36,6501.82,60.98,2.25,1430.77
12213000,174.90,561.80,1.00,1,1,1,333.33,2.21,87841.05,172.02,2.41,10647.94,108.53,2.40,6285.39,96.24,2.26,4301.08,60.03,2.25,317.62
12217000,174.60,561.80,1.00,1,1,1,75.00,3.14,73627.49,51.54,2.90,32145.96,146.36,2.10,13437.10,104.03,2.09,4702.38,61.26,2.23,390.63
12221000,174.50,561.90,1.00,1,1,1,35.36,2.36,13975.42,139.75,1.75,31868.87,87.05,1.94,15479.18,86.56,2.03,4561.98,66.62,2.26,1408.42
12225000,174.40,562.90,1.00,1,1,1,251.25,1.67,56250.00,150.52,1.65,4419.42,94.58,1.70,5633.67,82.24,2.02,1140.49,72.23,2.25,1408.42
12229000,174.40,563.10,1.00,1,1,1,50.00,1.57,50389.11,50.00,1.57,25194.56,81.25,1.57,4419.42,47.91,1.89,8801.05,64.42,2.25,1953.12
12233000,174.40,563.30,1.00,1,1,1,50.00,1.57,0.00,17.68,0.79,9882.12,25.00,1.57,14062.50,51.87,1.69,2731.48,74.23,2.10,3601.38
12237000,174.50,563.20,1.00,1,1,1,35.36,-0.79,19764.24,0.00,0.00,4419.42,11.76,1.57,3308.82,56.61,1.84,2395.66,68.61,2.10,1408.42
12241000,174.40,563.30,1.00,1,1,1,35.36,2.36,17677.67,15.71,2.36,3928.37,11.76,1.57,0.00,43.39,2.00,3862.89,64.59,2.13,1171.88
12246000,174.40,563.30,1.00,1,1,1,0.00,0.00,7071.07,22.22,1.57,3142.70,41.59,2.36,6859.94,34.55,2.23,2498.85,52.51,2.13,2417.49
12250000,174.40,563.50,1.00,1,1,1,50.00,1.57,12500.00,70.71,2.36,14299.49,63.63,2.16,6063.39,46.26,2.12,3123.56,50.93,2.01,1585.81
12254000,174.00,563.70,1.00,1,1,1,111.80,2.68,25000.00,115.24,2.28,11267.35,61.87,2.36,3122.30,52.14,2.19,1693.99,49.16,1.92,1153.85
12258000,173.80,564.20,1.00,1,1,1,134.63,1.95,22534.70,53.03,2.36,15625.00,85.01,2.20,6442.35,49.33,2.31,1693.99,34.40,1.75,4088.52
12262000,173.70,564.00,1.00,1,1,1,55.90,-2.03,44194.17,55.90,2.03,4419.42,64.35,2.08,5633.67,59.70,2.32,2594.79,59.84,0.80,12144.35
12266000,173.60,564.60,1.00,1,1,1,152.07,1.74,50000.00,79.06,1.89,6250.00,36.44,2.60,9375.00,55.29,2.32,1104.85,243.49,0.20,49254.80
12270000,173.50,564.60,1.00,1,1,1,25.00,3.14,37500.00,39.53,-2.82,22097.09,57.62,2.28,6442.35,41.93,2.03,4752.16,402.29,0.14,40029.57
12274000,173.30,564.50,1.00,1,1,1,55.90,-2.68,8838.83,51.54,2.90,6987.71,27.95,2.68,8414.32,28.81,1.35,6675.00,409.96,0.11,3846.15
12278000,173.10,564.70,1.00,1,1,1,70.71,2.36,18750.00,39.53,1.89,11267.35,19.76,1.89,4941.06,121.71,0.51,26192.27,415.90,0.09,1882.40
12282000,173.20,564.80,1.00,2,1,2,35.36,0.79,19764.24,45.07,0.59,12884.71,57.62,0.71,13350.01,512.82,0.12,100781.25,417.04,0.08,1235.26
12286000,173.40,564.90,1.00,2,1,2,55.90,0.46,6250.00,106.80,0.36,15934.44,261.01,0.29,52407.84,843.43,0.08,82845.66,430.94,0.08,3537.26
12290000,174.00,565.10,1.00,2,1,2,158.11,0.32,25769.41,479.09,0.26,93227.71,1049.14,0.10,198591.23,863.95,0.06,7202.77,435.50,0.07,1235.26
12294000,177.10,565.90,1.00,2,1,2,800.39,0.25,160687.00,1995.19,0.09,381454.86,1691.67,0.07,160967.84,869.43,0.04,4207.16,437.97,0.10,2762.14
12298000,189.90,566.50,1.00,2,1,2,3203.51,0.05,606378.85,2914.67,0.04,231777.27,1682.41,0.04,14149.04,869.21,0.03,1562.50,443.63,0.12,2620.39
